pair,point_index,I,Q,abs_s,phase_rad
1,171,-0.21788080036640167,-0.8366425037384033,0.8645476980652762,-1.8255603919946366
1,172,0.22487279772758484,1.1803628206253052,1.2015923449624493,1.3825406615646523
1,173,0.20553524792194366,-1.3330427408218384,1.348794901753463,-1.41781596492397
1,174,0.2679789066314697,0.002698656404390931,0.26799249456987956,0.010070065653718178
1,175,-0.6704385280609131,1.5453110933303833,1.6844803932009504,1.980141951701404
1,176,-0.4905441701412201,-0.390125036239624,0.6267624165188164,-2.469730064558888
1,177,-0.21252988278865814,-1.2448506355285645,1.2628626433045012,-1.7398931882566042
1,178,0.16846826672554016,-0.4679540693759918,0.49735557495524096,-1.2252316623574286
1,179,-0.4698215425014496,-0.3461049199104309,0.5835416843590929,-2.5066754235839017
1,180,0.8978533148765564,-0.6174017786979675,1.089644681249,-0.6023838621113126
1,181,-0.6967195272445679,0.030708618462085724,0.6973959556032313,3.0975451501338513
1,182,-0.8270493745803833,-0.15450763702392578,0.8413579962730017,-2.9569037079637233
1,183,0.05212750658392906,1.449004054069519,1.4499413869714042,1.534837119901458
1,184,0.10316786915063858,1.7444521188735962,1.7475001585887375,1.511724576039431
1,185,-0.2266009896993637,1.5025864839553833,1.5195769642562145,1.7204757025581792
1,186,-0.4840128719806671,0.2595519721508026,0.5492136983819182,2.6493672051058494
1,187,-1.037827968597412,0.3749794065952301,1.1034928399285344,2.7948763350904104
1,188,0.5495523810386658,-0.5269842147827148,0.7613935789953981,-0.7644375558706469
1,189,0.4330199062824249,1.0579261779785156,1.1431159334420415,1.1822898263503743
1,190,0.10197214782238007,0.4741562008857727,0.4849973420235812,1.358962586103103
1,191,-2.1976680755615234,0.2446041852235794,2.2112386071546375,3.0307471751479165
1,192,1.7388211488723755,-0.40476661920547485,1.7853108983560475,-0.22870919676102666
1,193,-0.5397472381591797,-0.9797614812850952,1.1185971756224071,-2.074327621584435
1,194,1.5413528680801392,-0.829049825668335,1.7501692139274898,-0.493483864515787
1,195,0.1480691283941269,-0.48437178134918213,0.5064982619425029,-1.2741246911675637
1,196,0.5529859662055969,-0.5133354663848877,0.7545242076096219,-0.7482309086368409
1,197,0.15061239898204803,-1.0606725215911865,1.0713124160513279,-1.4297422368657637
1,198,0.66562819480896,0.7380804419517517,0.9938931695692087,0.8369672768134849
1,199,0.10857854038476944,0.721672773361206,0.7297951022327717,1.4214624194086043
1,200,2.1791505813598633,-0.7714264988899231,2.311665222178721,-0.3402367731390642
1,201,-1.6080530881881714,-0.20864878594875336,1.6215329322309193,-3.0125611188437884
1,202,-0.8013659119606018,-1.683990478515625,1.864942695254664,-2.0149568623995187
1,203,-1.568184494972229,-1.0447542667388916,1.8843338579297524,-2.5539000545218156
1,204,-1.0023620128631592,-1.8830010890960693,2.1331719823699324,-2.0599655827058925
1,205,-0.5616915822029114,-1.6685736179351807,1.7605781300433412,-1.8955107500525277
